TEST_RESULT,Sum
100이상 (3611.9/㎕),1
100이상 (1086.2/㎕),1
50-99 (314.8/㎕),1
25-50 (199.1/㎕),1
25-50 (165.9/㎕),1
25-50 (227.3/㎕),1
100이상 (8222.6/㎕),1
100이상 (3184.2/㎕),1
100이상 (1322.2/㎕),1
100이상 (1491.5/㎕),1
25-50 (165.0/㎕),1
25-50 (238.4/㎕),1
100이상 (4283.0/㎕),1
50-99 (452.2/㎕),1
100이상 (968.7/㎕),1
100이상 (3402.9/㎕),1
100이상 (12508.2/㎕),1
100이상 (1409.5/㎕),1
25-50 (265.5/㎕),1
100이상 (595.0/㎕),1
50-99 (499.2/㎕),1
25-50 (170.1/㎕),1
100이상 (1748.4/㎕),1
100이상 (1403.2/㎕),1
100이상 (2699.9/㎕),1
100이상 (1600.5/㎕),1
100이상 (1580.5/㎕),1
100이상 (6564.5/㎕),1
100이상 (590.4/㎕),1
50-99 (320.1/㎕),1
100이상 (651.1/㎕),1
100이상 (675.4/㎕),1
100이상 (1550.3/㎕),1
25-50 (177.4/㎕),1
25-50 (141.8/㎕),1
25-50 (154.5/㎕),1
25-50 (267.1/㎕),1
10-25 (65.4/㎕),1
50-99 (390.6/㎕),1
100이상 (14963.3/㎕),1
100이상 (2428.9/㎕),1
25-50 (196.9/㎕),1
50-99 (376.8/㎕),1
100이상 (788.5/㎕),1
100이상 (1507.3/㎕),1
50-99 (495.3/㎕),1
100이상 (3856.0/㎕),1
25-50 (224.8/㎕),1
100이상 (1041.5/㎕),1
100이상 (1683.4/㎕),1
100이상 (855.3/㎕),1
100이상 (27889.7/㎕),1
100이상 (13660.5/㎕),1
100이상 (2160.0/㎕),1
100이상 (655.8/㎕),1
100이상 (5453.6/㎕),1
50-99 (296.1/㎕),1
25-50 (149.0/㎕),1
10-25 (62.6/㎕),1
100이상 (700.4/㎕),1
100이상 (1582.8/㎕),1
100이상 (556.5/㎕),1
100이상 (588.3/㎕),1
100이상 (1554.8/㎕),1
100이상 (3589.8/㎕),1
50-99 (511.8/㎕),1
100이상 (4349.2/㎕),1
100이상 (3529.0/㎕),1
100이상 (7349.8/㎕),1
100이상 (5413.3/㎕),1
25-50 (268.1/㎕),1
25-50 (166.8/㎕),1
100이상 (1057.3/㎕),1
50-99 (289.5/㎕),1
100이상 (1202.8/㎕),1
100이상 (5856.2/㎕),1
100이상 (625.3/㎕),1
100이상 (3410.9/㎕),1
100이상 (640.2/㎕),1
25-50 (170.8/㎕),1
100이상 (3134.3/㎕),1
100이상 (672.4/㎕),1
100이상 (742.7/㎕),1
100이상 (1148.4/㎕),1
100이상 (4113.4/㎕),1
50-99 (472.4/㎕),1
25-50 (171.9/㎕),1
100이상 (1355.0/㎕),1
50-99 (492.8/㎕),1
100이상 (1924.2/㎕),1
100이상 (2923.1/㎕),1
100이상 (838.7/㎕),1
50-99 (279.5/㎕),1
100이상 (2361.5/㎕),1
100이상 (1025.3/㎕),1
100이상 (5974.4/㎕),1
100이상 (1032.5/㎕),1
100이상 (4240.8/㎕),1
100이상 (675.7/㎕),1
100이상 (9237.0/㎕),1
25-50 (235.0/㎕),1
100이상 (676.3/㎕),1
100이상 (1034.4/㎕),1
100이상 (1304.8/㎕),1
100이상 (3949.6/㎕),1
100이상 (1815.6/㎕),1
10-25 (100.0/㎕),1
25-50 (174.4/㎕),1
10-25 (70.9/㎕),1
100이상 (1393.8/㎕),1
50-99 (446.2/㎕),1
50-99 (464.5/㎕),1
25-50 (142.3/㎕),1
10-25 (120.4/㎕),1
50-99 (319.8/㎕),1
100이상 (3043.0/㎕),1
100이상 (2409.5/㎕),1
10-25 (87.4/㎕),1
100이상 (2103.8/㎕),1
10-25 (91.2/㎕),1
100이상 (610.6/㎕),1
50-99 (320.3/㎕),1
10-25 (121.8/㎕),1
100이상 (2530.0/㎕),1
100이상 (7792.3/㎕),1
100이상 (1185.0/㎕),1
10-25 (89.1/㎕),1
25-50 (217.1/㎕),1
25-50 (166.0/㎕),1
50-99 (511.7/㎕),1
100이상 (764.9/㎕),1
100이상 (1733.9/㎕),1
100이상 (1062.0/㎕),1
100이상 (2552.8/㎕),1
50-99 (448.0/㎕),1
100이상 (1065.7/㎕),1
100이상 (19566.8/㎕),1
100이상 (719.0/㎕),1
100이상 (919.8/㎕),1
100이상 (1637.6/㎕),1
100이상 (1041.6/㎕),1
50-99 (328.5/㎕),1
100이상 (597.2/㎕),1
100이상 (3002.9/㎕),1
100이상 (1233.6/㎕),1
100이상 (17701.1/㎕),1
100이상 (1828.3/㎕),1
100이상 (3068.3/㎕),1
100이상 (1896.6/㎕),1
50-99 (440.7/㎕),1
10-25 (108.1/㎕),1
25-50 (268.3/㎕),1
25-50 (219.8/㎕),1
100이상 (568.6/㎕),1
100이상 (1361.7/㎕),1
100이상 (2041.4/㎕),1
25-50 (157.2/㎕),1
100이상 (914.0/㎕),1
25-50 (246.7/㎕),1
100이상 (1053.7/㎕),1
25-50 (141.5/㎕),1
50-99 (504.0/㎕),1
10-25 (110.0/㎕),1
10-25 (113.7/㎕),1
25-50 (263.5/㎕),1
100이상 (863.7/㎕),1
100이상 (4895.2/㎕),1
100이상 (2587.0/㎕),1
25-50 (249.6/㎕),1
25-50 (166.6/㎕),1
100이상 (1093.4/㎕),1
100이상 (1231.4/㎕),1
25-50 (193.1/㎕),1
5-10 (53.2/㎕),1
100이상 (1798.7/㎕),1
100이상 (20499.5/㎕),1
100이상 (16526.9/㎕),1
25-50 (165.1/㎕),1
100이상 (968.6/㎕),1
50-99 (505.8/㎕),1
50-99 (437.1/㎕),1
100이상 (9500.6/㎕),1
50-99 (369.9/㎕),1
25-50 (145.8/㎕),1
100이상 (811.2/㎕),1
25-50 (192.1/㎕),1
25-50 (191.3/㎕),1
50-99 (396.9/㎕),1
50-99 (442.8/㎕),1
100이상 (2202.9/㎕),1
50-99 (395.3/㎕),1
50-99 (380.1/㎕),1
100이상 (6938.1/㎕),1
100이상 (2473.1/㎕),1
100이상 (3401.6/㎕),1
100이상 (698.1/㎕),1
25-50 (256.2/㎕),1
100이상 (2463.7/㎕),1
100이상 (683.9/㎕),1
25-50 (262.8/㎕),1
50-99 (476.5/㎕),1
100이상 (3108.2/㎕),1
50-99 (279.4/㎕),1
50-99 (369.5/㎕),1
100이상 (1272.1/㎕),1
100이상 (648.1/㎕),1
100이상 (4299.9/㎕),1
25-50 (191.8/㎕),1
100이상 (703.3/㎕),1
100이상 (562.8/㎕),1
25-50 (253.7/㎕),1
100이상 (764.8/㎕),1
100이상 (871.5/㎕),1
25-50 (241.3/㎕),1
25-50 (258.6/㎕),1
100이상 (612.4/㎕),1
100이상 (1872.9/㎕),1
100이상 (889.6/㎕),1
100이상 (770.0/㎕),1
100이상 (2907.4/㎕),1
25-50 (275.6/㎕),1
50-99 (483.6/㎕),1
10-25 (61.4/㎕),1
50-99 (411.8/㎕),1
100이상 (888.5/㎕),1
50-99 (545.0/㎕),1
25-50 (158.4/㎕),1
10-25 (135.2/㎕),1
100이상 (1461.2/㎕),1
25-50 (158.6/㎕),1
25-50 (151.1/㎕),1
100이상 (725.1/㎕),1
50-99 (462.9/㎕),1
100이상 (1187.8/㎕),1
25-50 (250.3/㎕),1
50-99 (488.9/㎕),1
25-50 (201.0/㎕),1
50-99 (535.8/㎕),1
25-50 (181.1/㎕),1
100이상 (2022.1/㎕),1
25-50 (203.8/㎕),1
100이상 (1190.1/㎕),1
50-99 (540.6/㎕),1
100이상 (1720.4/㎕),1
25-50 (224.5/㎕),1
100이상 (2334.0/㎕),1
100이상 (717.7/㎕),1
100이상 (3004.1/㎕),1
50-99 (296.8/㎕),1
25-50 (238.2/㎕),1
10-25 (134.4/㎕),1
100이상 (808.1/㎕),1
100이상 (923.2/㎕),1
25-50 (168.0/㎕),1
100이상 (1511.1/㎕),1
100이상 (2469.0/㎕),1
100이상 (1196.2/㎕),1
100이상 (1632.1/㎕),1
100이상 (4249.6/㎕),1
100이상 (2116.0/㎕),1
25-50 (255.8/㎕),1
50-99 (463.1/㎕),1
25-50 (255.3/㎕),1
10-25 (94.1/㎕),1
10-25 (135.4/㎕),1
10-25 (133.1/㎕),1
100이상 (635.7/㎕),1
10-25 (56.6/㎕),1
100이상 (4884.7/㎕),1
100이상 (761.3/㎕),1
100이상 (874.7/㎕),1
100이상 (1122.2/㎕),1
100이상 (1282.7/㎕),1
10-25 (117.2/㎕),1
50-99 (339.8/㎕),1
100이상 (1279.1/㎕),1
100이상 (721.9/㎕),1
100이상 (2298.9/㎕),1
100이상 (646.2/㎕),1
50-99 (547.3/㎕),1
50-99 (367.0/㎕),1
10-25 (111.8/㎕),1
10-25 (137.4/㎕),1
100이상 (6440.3/㎕),1
100이상 (2578.7/㎕),1
100이상 (3311.6/㎕),1
100이상 (1518.6/㎕),1
100이상 (6544.2/㎕),1
100이상 (1447.8/㎕),1
100이상 (4074.6/㎕),1
100이상 (1685.3/㎕),1
25-50 (197.0/㎕),1
50-99 (534.7/㎕),1
100이상 (1635.0/㎕),1
100이상 (2241.8/㎕),1
100이상 (2865.1/㎕),1
100이상 (9711.9/㎕),1
50-99 (384.4/㎕),1
50-99 (468.8/㎕),1
100이상 (618.0/㎕),1
50-99 (289.2/㎕),1
25-50 (150.9/㎕),1
100이상 (10419.9/㎕),1
100이상 (2652.3/㎕),1
100이상 (3087.7/㎕),1
100이상 (14857.1/㎕),1
100이상 (1287.9/㎕),1
100이상 (11981.0/㎕),1
100이상 (3944.6/㎕),1
100이상 (10958.7/㎕),1
100이상 (1873.4/㎕),1
100이상 (22802.4/㎕),1
50-99 (434.2/㎕),1
100이상 (3237.1/㎕),1
25-50 (237.9/㎕),1
100이상 (1089.0/㎕),1
25-50 (179.8/㎕),1
50-99 (427.4/㎕),1
10-25 (126.6/㎕),1
100이상 (1279.6/㎕),1
100이상 (1650.7/㎕),1
25-50 (253.0/㎕),1
100이상 (679.3/㎕),1
25-50 (255.1/㎕),1
25-50 (227.0/㎕),1
25-50 (240.7/㎕),1
25-50 (207.7/㎕),1
100이상 (6874.0/㎕),1
25-50 (274.0/㎕),1
100이상 (731.7/㎕),1
50-99 (519.1/㎕),1
100이상 (5182.4/㎕),1
100이상 (1488.9/㎕),1
50-99 (297.4/㎕),1
100이상 (1038.8/㎕),1
100이상 (556.4/㎕),1
50-99 (280.1/㎕),1
10-25 (69.1/㎕),1
100이상 (8595.2/㎕),1
100이상 (20725.6/㎕),1
100이상 (988.9/㎕),1
100이상 (45368.5/㎕),1
100이상 (6638.6/㎕),1
100이상 (9857.3/㎕),1
100이상 (2751.9/㎕),1
100이상 (4443.6/㎕),1
100이상 (2784.2/㎕),1
100이상 (4541.8/㎕),1
100이상 (5971.6/㎕),1
50-99 (356.1/㎕),1
100이상 (67049.0/㎕),1
100이상 (1301.5/㎕),1
100이상 (1176.2/㎕),1
100이상 (10887.4/㎕),1
100이상 (9281.7/㎕),1
100이상 (8102.4/㎕),1
100이상 (20953.8/㎕),1
100이상 (1598.9/㎕),1
50-99 (532.7/㎕),1
50-99 (344.2/㎕),1
10-25 (98.8/㎕),1
25-50 (240.8/㎕),1
50-99 (463.6/㎕),1
50-99 (297.3/㎕),1
10-25 (124.8/㎕),1
100이상 (2075.1/㎕),1
25-50 (259.9/㎕),1
100이상 (3682.2/㎕),1
100이상 (1403.4/㎕),1
100이상 (670.3/㎕),1
100이상 (3099.1/㎕),1
100이상 (561.2/㎕),1
100이상 (22388.8/㎕),1
25-50 (248.8/㎕),1
100이상 (621.0/㎕),1
100이상 (2497.5/㎕),1
100이상 (5462.5/㎕),1
100이상 (2011.9/㎕),1
100이상 (11301.5/㎕),1
100이상 (6424.3/㎕),1
25-50 (190.9/㎕),1
100이상 (2508.9/㎕),1
50-99 (386.7/㎕),1
100이상 (8210.7/㎕),1
25-50 (263.8/㎕),1
25-50 (158.8/㎕),1
50-99 (324.2/㎕),1
100이상 (809.3/㎕),1
100이상 (1597.3/㎕),1
100이상 (818.2/㎕),1
100이상 (4529.0/㎕),1
25-50 (241.9/㎕),1
100이상 (927.7/㎕),1
100이상 (1268.5/㎕),1
25-50 (249.7/㎕),1
25-50 (142.8/㎕),1
100이상 (1113.3/㎕),1
25-50 (216.2/㎕),1
100이상 (1051.8/㎕),1
100이상 (1390.2/㎕),1
100이상 (2054.1/㎕),1
100이상 (6564.9/㎕),1
100이상 (7468.5/㎕),1
100이상 (2691.4/㎕),1
25-50 (149.9/㎕),1
100이상 (1884.3/㎕),1
100이상 (9340.2/㎕),1
100이상 (9890.2/㎕),1
100이상 (5482.9/㎕),1
100이상 (2078.4/㎕),1
100이상 (1515.3/㎕),1
50-99 (389.8/㎕),1
100이상 (1036.1/㎕),1
100이상 (1393.9/㎕),1
100이상 (7550.5/㎕),1
100이상 (2192.5/㎕),1
50-99 (484.1/㎕),1
100이상 (2915.8/㎕),1
50-99 (509.3/㎕),1
25-50 (205.3/㎕),1
100이상 (836.4/㎕),1
100이상 (633.5/㎕),1
50-99 (388.1/㎕),1
100이상 (7168.6/㎕),1
100이상 (2291.3/㎕),1
100이상 (1352.4/㎕),1
50-99 (529.1/㎕),1
100이상 (584.7/㎕),1
50-99 (524.0/㎕),1
100이상 (1951.6/㎕),1
100이상 (882.2/㎕),1
100이상 (2554.2/㎕),1
100이상 (1004.7/㎕),1
100이상 (3982.4/㎕),1
100이상 (2523.4/㎕),1
100이상 (5446.5/㎕),1
100이상 (745.3/㎕),1
100이상 (2176.4/㎕),1
50-99 (548.8/㎕),1
25-50 (269.1/㎕),1
100이상 (7866.4/㎕),1
50-99 (330.7/㎕),1
100이상 (4669.9/㎕),1
5-10 (53.4/㎕),1
25-50 (189.2/㎕),1
25-50 (147.8/㎕),1
100이상 (7255.9/㎕),1
100이상 (2854.9/㎕),1
50-99 (471.8/㎕),1
100이상 (876.4/㎕),1
10-25 (104.8/㎕),1
100이상 (3291.3/㎕),1
100이상 (6392.1/㎕),1
25-50 (218.2/㎕),1
100이상 (730.2/㎕),1
100이상 (1484.6/㎕),1
100이상 (592.2/㎕),1
100이상 (1712.2/㎕),1
100이상 (1721.5/㎕),1
50-99 (356.7/㎕),1
100이상 (558.7/㎕),1
50-99 (431.3/㎕),1
100이상 (7511.1/㎕),1
100이상 (5370.5/㎕),1
100이상 (3197.2/㎕),1
100이상 (1795.8/㎕),1
50-99 (278.4/㎕),1
10-25 (138.8/㎕),1
50-99 (469.4/㎕),1
25-50 (271.7/㎕),1
25-50 (213.0/㎕),1
100이상 (733.4/㎕),1
25-50 (209.1/㎕),1
100이상 (647.2/㎕),1
25-50 (259.3/㎕),1
100이상 (716.0/㎕),1
100이상 (1321.7/㎕),1
10-25 (122.2/㎕),1
25-50 (260.9/㎕),1
25-50 (203.3/㎕),1
100이상 (608.2/㎕),1
100이상 (9086.0/㎕),1
100이상 (1502.0/㎕),1
100이상 (12275.4/㎕),1
50-99 (297.6/㎕),1
100이상 (641.8/㎕),1
25-50 (157.4/㎕),1
100이상 (2065.3/㎕),1
25-50 (266.1/㎕),1
100이상 (1832.1/㎕),1
100이상 (1718.0/㎕),1
25-50 (184.6/㎕),1
100이상 (3538.0/㎕),1
50-99 (400.0/㎕),1
50-99 (464.0/㎕),1
100이상 (4524.8/㎕),1
100이상 (1616.9/㎕),1
100이상 (1197.1/㎕),1
25-50 (239.6/㎕),1
25-50 (164.1/㎕),1
25-50 (139.7/㎕),1
100이상 (704.3/㎕),1
100이상 (563.0/㎕),1
25-50 (221.1/㎕),1
100이상 (1897.8/㎕),1
100이상 (1046.1/㎕),1
100이상 (3262.5/㎕),1
50-99 (341.6/㎕),1
50-99 (325.2/㎕),1
10-25 (123.2/㎕),1
25-50 (223.4/㎕),1
50-99 (496.2/㎕),1
50-99 (481.3/㎕),1
50-99 (305.6/㎕),1
100이상 (798.5/㎕),1
100이상 (8841.8/㎕),1
100이상 (3035.3/㎕),1
100이상 (968.9/㎕),1
25-50 (211.0/㎕),1
25-50 (155.0/㎕),1
50-99 (381.6/㎕),1
50-99 (281.8/㎕),1
100이상 (1395.8/㎕),1
10-25 (78.4/㎕),1
25-50 (238.9/㎕),1
100이상 (928.1/㎕),1
50-99 (361.5/㎕),1
50-99 (403.6/㎕),1
5-10 (51.5/㎕),1
10-25 (118.8/㎕),1
100이상 (1471.8/㎕),1
50-99 (424.3/㎕),1
25-50 (223.2/㎕),1
100이상 (2803.3/㎕),1
100이상 (10992.0/㎕),1
100이상 (21330.6/㎕),1
100이상 (6855.5/㎕),1
10-25 (119.2/㎕),1
100이상 (5945.9/㎕),1
100이상 (631.6/㎕),1
100이상 (562.0/㎕),1
100이상 (2272.5/㎕),1
100이상 (1817.8/㎕),1
50-99 (518.2/㎕),1
50-99 (369.1/㎕),1
100이상 (1368.1/㎕),1
25-50 (175.6/㎕),1
5-10 (41.1/㎕),1
50-99 (315.8/㎕),1
50-99 (401.3/㎕),1
10-25 (83.6/㎕),1
50-99 (402.2/㎕),1
100이상 (1450.2/㎕),1
100이상 (1083.8/㎕),1
50-99 (343.2/㎕),1
100이상 (1625.9/㎕),1
50-99 (514.4/㎕),1
50-99 (469.8/㎕),1
100이상 (1082.5/㎕),1
100이상 (579.0/㎕),1
50-99 (319.3/㎕),1
50-99 (532.5/㎕),1
50-99 (442.6/㎕),1
100이상 (1257.2/㎕),1
50-99 (537.9/㎕),1
100이상 (1206.2/㎕),1
100이상 (626.4/㎕),1
50-99 (304.3/㎕),1
10-25 (93.3/㎕),1
100이상 (903.3/㎕),1
100이상 (9231.9/㎕),1
100이상 (862.5/㎕),1
100이상 (2578.4/㎕),1
100이상 (892.4/㎕),1
50-99 (477.7/㎕),1
100이상 (23716.2/㎕),1
50-99 (543.6/㎕),1
50-99 (366.0/㎕),1
100이상 (649.8/㎕),1
100이상 (2648.2/㎕),1
100이상 (23579.4/㎕),1
100이상 (28501.7/㎕),1
100이상 (16459.4/㎕),1
100이상 (5319.7/㎕),1
100이상 (27083.6/㎕),1
100이상 (3674.5/㎕),1
100이상 (3771.7/㎕),1
100이상 (2676.8/㎕),1
100이상 (1845.1/㎕),1
100이상 (3791.5/㎕),1
100이상 (614.1/㎕),1
100이상 (9952.5/㎕),1
50-99 (531.3/㎕),1
100이상 (2282.3/㎕),1
100이상 (19208.4/㎕),1
50-99 (481.7/㎕),1
25-50 (161.6/㎕),1
100이상 (2727.7/㎕),1
100이상 (939.5/㎕),1
100이상 (4670.9/㎕),1
100이상 (1080.4/㎕),1
100이상 (1996.8/㎕),1
100이상 (917.4/㎕),1
50-99 (554.6/㎕),1
50-99 (408.2/㎕),1
25-50 (237.5/㎕),1
25-50 (165.5/㎕),1
100이상 (7904.3/㎕),1
25-50 (246.1/㎕),1
50-99 (336.2/㎕),1
100이상 (641.0/㎕),1
100이상 (560.3/㎕),1
50-99 (360.8/㎕),1
50-99 (401.4/㎕),1
25-50 (217.8/㎕),1
10-25 (128.7/㎕),1
100이상 (2599.0/㎕),1
100이상 (41860.0/㎕),1
25-50 (271.0/㎕),1
25-50 (192.3/㎕),1
100이상 (29945.6/㎕),1
100이상 (17797.7/㎕),1
100이상 (35758.3/㎕),1
100이상 (9703.3/㎕),1
100이상 (730.9/㎕),1
100이상 (5405.2/㎕),1
100이상 (7420.6/㎕),1
100이상 (14215.7/㎕),1
100이상 (7842.6/㎕),1
100이상 (3591.7/㎕),1
100이상 (17888.8/㎕),1
100이상 (17759.0/㎕),1
100이상 (1155.3/㎕),1
100이상 (10443.4/㎕),1
100이상 (2932.3/㎕),1
100이상 (15877.0/㎕),1
100이상 (13200.5/㎕),1
10-25 (124.5/㎕),1
50-99 (543.0/㎕),1
100이상 (799.6/㎕),1
100이상 (1795.2/㎕),1
100이상 (3571.4/㎕),1
100이상 (8777.3/㎕),1
100이상 (21223.7/㎕),1
100이상 (6254.6/㎕),1
50-99 (360.4/㎕),1
100이상 (1324.2/㎕),1
100이상 (5109.8/㎕),1
100이상 (1360.6/㎕),1
100이상 (979.9/㎕),1
50-99 (278.5/㎕),1
100이상 (9777.1/㎕),1
100이상 (868.6/㎕),1
100이상 (818.6/㎕),1
50-99 (384.1/㎕),1
100이상 (1392.5/㎕),1
25-50 (238.5/㎕),1
10-25 (124.6/㎕),1
100이상 (570.3/㎕),1
100이상 (637.4/㎕),1
100이상 (602.0/㎕),1
100이상 (1246.1/㎕),1
100이상 (8700.3/㎕),1
100이상 (21728.4/㎕),1
100이상 (12136.7/㎕),1
100이상 (1537.3/㎕),1
25-50 (205.8/㎕),1
25-50 (263.7/㎕),1
50-99 (487.8/㎕),1
100이상 (849.8/㎕),1
10-25 (103.7/㎕),1
100이상 (1549.8/㎕),1
100이상 (35921.5/㎕),1
100이상 (3877.9/㎕),1
100이상 (13645.5/㎕),1
50-99 (536.4/㎕),1
100이상 (1414.9/㎕),1
100이상 (36121.6/㎕),1
100이상 (31989.3/㎕),1
100이상 (1153.7/㎕),1
100이상 (4986.8/㎕),1
100이상 (7237.3/㎕),1
100이상 (5938.9/㎕),1
100이상 (653.9/㎕),1
100이상 (6342.0/㎕),1
100이상 (6082.2/㎕),1
100이상 (5538.5/㎕),1
100이상 (14303.3/㎕),1
100이상 (8692.3/㎕),1
100이상 (2918.6/㎕),1
100이상 (20670.1/㎕),1
25-50 (258.8/㎕),1
50-99 (480.4/㎕),1
100이상 (3919.3/㎕),1
100이상 (1308.9/㎕),1
100이상 (6840.2/㎕),1
100이상 (5056.7/㎕),1
100이상 (12474.8/㎕),1
50-99 (422.0/㎕),1
100이상 (11615.5/㎕),1
